,ts,day,updatetime,price,POC,delta
721,1627769100115,2021-08-01,06:05:00,2521.1,2517.0,-784.2199999999993
722,1627769250115,2021-08-01,06:07:30,2522.51,2522.5,882.1199999999999
723,1627769400115,2021-08-01,06:10:00,2523.96,2524.6,-522.6800000000001
724,1627769550115,2021-08-01,06:12:30,2525.14,2525.3,-453.56000000000006
725,1627769700115,2021-08-01,06:15:00,2522.5,2525.0,-402.06000000000006
726,1627769850115,2021-08-01,06:17:30,2515.7,2516.0,-951.4599999999998
727,1627770000115,2021-08-01,06:20:00,2520.34,2516.2,115.82000000000016
728,1627770150115,2021-08-01,06:22:30,2522.46,2520.3,-156.06000000000006
729,1627770300115,2021-08-01,06:25:00,2524.82,2523.9,196.70000000000005
730,1627770450115,2021-08-01,06:27:30,2525.19,2525.3,205.3800000000001
731,1627770600115,2021-08-01,06:30:00,2525.17,2526.2,138.87999999999988
732,1627770750115,2021-08-01,06:32:30,2528.72,2528.6,303.04
733,1627770900115,2021-08-01,06:35:00,2530.74,2530.0,791.0199999999999
734,1627771050115,2021-08-01,06:37:30,2529.99,2529.3,-40.12000000000012
735,1627771200115,2021-08-01,06:40:00,2530.4,2530.0,-153.39999999999998
736,1627771350115,2021-08-01,06:42:30,2528.1,2529.0,-357.43999999999994
737,1627771500115,2021-08-01,06:45:00,2534.81,2535.8,1724.6800000000003
738,1627771650115,2021-08-01,06:47:30,2537.3,2539.2,213.42000000000007
739,1627771800115,2021-08-01,06:50:00,2531.35,2531.9,-967.5400000000006
740,1627771950115,2021-08-01,06:52:30,2533.44,2534.5,493.3000000000004
741,1627772100115,2021-08-01,06:55:00,2536.48,2536.6,-104.19999999999982
742,1627772250115,2021-08-01,06:57:30,2531.75,2534.4,-487.2599999999999
743,1627772400115,2021-08-01,07:00:00,2534.04,2531.8,-780.3199999999999
744,1627772550115,2021-08-01,07:02:30,2528.89,2533.2,-1764.4400000000005
745,1627772700115,2021-08-01,07:05:00,2534.47,2534.5,330.19999999999993
746,1627772850115,2021-08-01,07:07:30,2537.17,2534.6,9.879999999999882
747,1627773000115,2021-08-01,07:10:00,2536.55,2537.0,-170.8399999999997
748,1627773150115,2021-08-01,07:12:30,2539.0,2539.3,575.1999999999998
749,1627773300115,2021-08-01,07:15:00,2541.97,2542.0,828.1799999999998
750,1627773450115,2021-08-01,07:17:30,2543.5,2540.0,324.5999999999999
751,1627773600115,2021-08-01,07:20:00,2543.21,2543.2,-119.16000000000008
752,1627773750115,2021-08-01,07:22:30,2539.25,2541.0,-333.47999999999985
753,1627773900115,2021-08-01,07:25:00,2543.07,2539.2,364.32
754,1627774050115,2021-08-01,07:27:30,2543.01,2540.5,-602.16
755,1627774200115,2021-08-01,07:30:00,2542.53,2542.9,-88.30000000000007
756,1627774350115,2021-08-01,07:32:30,2547.06,2545.8,659.3799999999997
757,1627774500115,2021-08-01,07:35:00,2547.35,2550.0,536.8199999999997
758,1627774650115,2021-08-01,07:37:30,2544.0,2545.7,-1528.2000000000005
759,1627774800115,2021-08-01,07:40:00,2542.62,2543.5,447.3399999999997
760,1627774950115,2021-08-01,07:42:30,2541.7,2544.1,-209.36
761,1627775100115,2021-08-01,07:45:00,2542.36,2541.2,113.44000000000004
762,1627775250115,2021-08-01,07:47:30,2542.62,2542.0,-303.12
763,1627775400115,2021-08-01,07:50:00,2545.89,2545.6,29.100000000000136
764,1627775550115,2021-08-01,07:52:30,2541.35,2541.9,-482.26
765,1627775700115,2021-08-01,07:55:00,2536.07,2540.2,-680.76
766,1627775850115,2021-08-01,07:57:30,2535.67,2534.1,472.48
767,1627776000115,2021-08-01,08:00:00,2529.26,2524.3,-788.8000000000002
768,1627776150115,2021-08-01,08:02:30,2515.11,2513.8,-1839.04
769,1627776300115,2021-08-01,08:05:00,2526.09,2517.9,710.0
770,1627776450115,2021-08-01,08:07:30,2536.2,2537.3,-781.2200000000003
771,1627776600115,2021-08-01,08:10:00,2535.92,2536.7,-400.4000000000001
772,1627776750115,2021-08-01,08:12:30,2534.74,2536.7,-406.22000000000025
773,1627776900115,2021-08-01,08:15:00,2533.15,2532.0,198.96000000000004
774,1627777050115,2021-08-01,08:17:30,2534.25,2532.3,-777.06
775,1627777200115,2021-08-01,08:20:00,2542.13,2542.5,696.6199999999997
776,1627777350115,2021-08-01,08:22:30,2546.86,2546.6,1213.6600000000003
777,1627777500115,2021-08-01,08:25:00,2547.68,2546.9,580.2599999999998
778,1627777650115,2021-08-01,08:27:30,2549.1,2548.6,368.28
779,1627777800115,2021-08-01,08:30:00,2549.53,2548.8,264.82000000000016
780,1627777950115,2021-08-01,08:32:30,2545.75,2544.0,140.3399999999997
781,1627778100115,2021-08-01,08:35:00,2542.61,2544.3,14.679999999999382
782,1627778250115,2021-08-01,08:37:30,2547.69,2543.4,560.6600000000001
783,1627778400115,2021-08-01,08:40:00,2547.19,2549.0,-184.1199999999999
784,1627778550115,2021-08-01,08:42:30,2553.02,2547.2,-187.42000000000007
785,1627778700115,2021-08-01,08:45:00,2555.98,2555.7,612.1400000000001
786,1627778850115,2021-08-01,08:47:30,2563.03,2556.0,1648.3999999999996
787,1627779000115,2021-08-01,08:50:00,2561.52,2560.0,539.7000000000007
788,1627779150115,2021-08-01,08:52:30,2562.0,2561.0,-223.81999999999996
789,1627779300115,2021-08-01,08:55:00,2568.07,2562.6,1039.2999999999995
790,1627779450115,2021-08-01,08:57:30,2567.85,2565.0,-339.1399999999999
791,1627779600115,2021-08-01,09:00:00,2568.23,2567.5,-620.8400000000001
792,1627779750115,2021-08-01,09:02:30,2562.58,2560.6,-3778.020000000001
793,1627779900115,2021-08-01,09:05:00,2561.8,2563.2,-386.1200000000001
794,1627780050115,2021-08-01,09:07:30,2566.82,2565.0,1062.2799999999995
795,1627780200115,2021-08-01,09:10:00,2572.7,2570.7,1310.54
796,1627780350115,2021-08-01,09:12:30,2569.01,2576.1,-127.2400000000016
797,1627780500115,2021-08-01,09:15:00,2571.2,2569.4,341.5200000000009
798,1627780650115,2021-08-01,09:17:30,2564.05,2573.0,-1486.6799999999996
799,1627780800115,2021-08-01,09:20:00,2568.2,2564.4,171.50000000000023
800,1627780950115,2021-08-01,09:22:30,2554.34,2558.4,-133.11999999999944
801,1627781100115,2021-08-01,09:25:00,2557.69,2556.7,-541.6399999999999
802,1627781250115,2021-08-01,09:27:30,2563.11,2564.9,1122.66
803,1627781400115,2021-08-01,09:30:00,2560.48,2561.8,-8.779999999999973
804,1627781550115,2021-08-01,09:32:30,2560.24,2559.5,-1033.14
805,1627781700115,2021-08-01,09:35:00,2562.17,2560.9,-81.27999999999986
806,1627781850115,2021-08-01,09:37:30,2562.17,2560.9,-81.27999999999986
807,1627782000115,2021-08-01,09:40:00,2559.55,2558.0,167.27999999999997
808,1627782150115,2021-08-01,09:42:30,2562.37,2562.5,-1.8799999999998815
809,1627782300115,2021-08-01,09:45:00,2562.41,2562.2,571.48
810,1627782450115,2021-08-01,09:47:30,2563.51,2563.6,130.5400000000002
811,1627782600115,2021-08-01,09:50:00,2558.94,2559.6,-1159.3800000000003
812,1627782750115,2021-08-01,09:52:30,2561.98,2561.6,650.16
813,1627782900115,2021-08-01,09:55:00,2560.28,2562.8,-506.5000000000001
814,1627783050115,2021-08-01,09:57:30,2560.63,2562.0,227.36
815,1627783200115,2021-08-01,10:00:00,2563.43,2562.6,108.56000000000006
816,1627783350115,2021-08-01,10:02:30,2567.3,2565.0,682.2000000000004
817,1627783500115,2021-08-01,10:05:00,2561.43,2560.6,-558.4399999999996
818,1627783650115,2021-08-01,10:07:30,2563.95,2564.4,-229.24000000000007
819,1627783800115,2021-08-01,10:10:00,2565.65,2564.0,-161.41999999999996
820,1627783950115,2021-08-01,10:12:30,2564.91,2565.7,-113.30000000000008
821,1627784100115,2021-08-01,10:15:00,2560.14,2560.7,-940.6400000000004
822,1627784250115,2021-08-01,10:17:30,2560.6,2561.4,-76.37999999999988
823,1627784400115,2021-08-01,10:20:00,2563.33,2565.0,186.98
824,1627784550115,2021-08-01,10:22:30,2564.58,2565.0,617.0200000000002
825,1627784700115,2021-08-01,10:25:00,2567.73,2566.0,784.0199999999999
826,1627784850115,2021-08-01,10:27:30,2574.46,2570.0,2424.279999999999
827,1627785000115,2021-08-01,10:30:00,2574.82,2574.5,430.9599999999998
828,1627785150115,2021-08-01,10:32:30,2575.61,2574.8,-62.62000000000012
829,1627785300115,2021-08-01,10:35:00,2569.55,2572.8,-1924.38
830,1627785450115,2021-08-01,10:37:30,2571.04,2573.6,-219.34000000000003
831,1627785600115,2021-08-01,10:40:00,2574.61,2573.4,757.6999999999998
832,1627785750115,2021-08-01,10:42:30,2581.77,2581.2,3858.940000000001
833,1627785900115,2021-08-01,10:45:00,2582.24,2581.5,335.24000000000024
834,1627786050115,2021-08-01,10:47:30,2582.41,2582.5,-748.8599999999994
835,1627786200115,2021-08-01,10:50:00,2578.66,2580.0,-2318.620000000001
836,1627786350115,2021-08-01,10:52:30,2574.59,2574.3,-851.9599999999996
837,1627786500115,2021-08-01,10:55:00,2577.68,2574.5,411.3000000000002
838,1627786650115,2021-08-01,10:57:30,2576.31,2578.6,-462.8399999999999
839,1627786800115,2021-08-01,11:00:00,2577.16,2576.8,232.75999999999976
840,1627786950115,2021-08-01,11:02:30,2577.96,2577.7,1456.4
841,1627787100115,2021-08-01,11:05:00,2573.34,2578.0,-958.86
842,1627787250115,2021-08-01,11:07:30,2572.98,2573.2,-645.48
843,1627787400115,2021-08-01,11:10:00,2572.44,2570.5,137.5600000000004
844,1627787550115,2021-08-01,11:12:30,2571.99,2572.0,-110.37999999999988
845,1627787700115,2021-08-01,11:15:00,2571.04,2572.2,139.96000000000038
846,1627787850115,2021-08-01,11:17:30,2572.85,2572.3,469.87999999999977
847,1627788000115,2021-08-01,11:20:00,2571.39,2571.4,-217.32000000000016
848,1627788150115,2021-08-01,11:22:30,2573.99,2572.6,288.03999999999985
849,1627788300115,2021-08-01,11:25:00,2573.82,2575.0,229.61999999999944
850,1627788450115,2021-08-01,11:27:30,2580.92,2576.4,728.7799999999997
851,1627788600115,2021-08-01,11:30:00,2582.87,2582.2,1417.8600000000006
852,1627788750115,2021-08-01,11:32:30,2579.79,2582.6,-955.8400000000006
853,1627788900115,2021-08-01,11:35:00,2579.12,2578.0,-0.8600000000001273
854,1627789050115,2021-08-01,11:37:30,2589.1,2591.0,2480.9999999999995
855,1627789200115,2021-08-01,11:40:00,2593.61,2593.0,458.1800000000003
856,1627789350115,2021-08-01,11:42:30,2596.35,2595.0,1474.2200000000012
857,1627789500115,2021-08-01,11:45:00,2602.45,2601.4,1370.84
858,1627789650115,2021-08-01,11:47:30,2600.84,2598.2,-476.8599999999997
859,1627789800115,2021-08-01,11:50:00,2602.46,2601.6,320.1399999999994
860,1627789950115,2021-08-01,11:52:30,2606.0,2605.6,-282.0800000000001
861,1627790100115,2021-08-01,11:55:00,2605.95,2606.0,1277.9799999999998
862,1627790250115,2021-08-01,11:57:30,2616.01,2611.5,581.9200000000001
863,1627790400115,2021-08-01,12:00:00,2613.96,2613.8,1004.3799999999992
864,1627790550115,2021-08-01,12:02:30,2608.61,2605.8,-1249.1799999999994
865,1627790700115,2021-08-01,12:05:00,2615.7,2609.8,1574.0800000000002
866,1627790850115,2021-08-01,12:07:30,2617.51,2620.0,-835.3800000000001
867,1627791000115,2021-08-01,12:10:00,2619.75,2619.3,167.1199999999999
868,1627791150115,2021-08-01,12:12:30,2632.1,2630.0,480.6999999999989
869,1627791300115,2021-08-01,12:15:00,2633.53,2626.5,-157.54000000000087
870,1627791450115,2021-08-01,12:17:30,2623.91,2630.0,-2907.0600000000004
871,1627791600115,2021-08-01,12:20:00,2619.04,2622.9,-495.90000000000055
872,1627791750115,2021-08-01,12:22:30,2619.62,2617.0,1134.2200000000005
873,1627791900115,2021-08-01,12:25:00,2615.86,2620.0,-57.32000000000016
874,1627792050115,2021-08-01,12:27:30,2622.02,2619.8,635.3400000000001
875,1627792200115,2021-08-01,12:30:00,2624.09,2620.8,-221.0400000000004
876,1627792350115,2021-08-01,12:32:30,2621.01,2622.7,-698.5200000000004
877,1627792500115,2021-08-01,12:35:00,2620.4,2622.0,-307.86
878,1627792650115,2021-08-01,12:37:30,2620.04,2619.6,-58.93999999999994
879,1627792800115,2021-08-01,12:40:00,2615.92,2616.0,-177.16000000000008
880,1627792950115,2021-08-01,12:42:30,2620.24,2617.7,470.8800000000001
881,1627793100115,2021-08-01,12:45:00,2621.18,2621.6,-91.9200000000002
882,1627793250115,2021-08-01,12:47:30,2627.18,2627.2,106.94000000000004
883,1627793400115,2021-08-01,12:50:00,2629.65,2629.6,187.70000000000005
884,1627793550115,2021-08-01,12:52:30,2627.16,2632.2,-1642.36
885,1627793700115,2021-08-01,12:55:00,2626.07,2626.7,-1047.3999999999996
886,1627793850115,2021-08-01,12:57:30,2623.65,2620.0,-764.6000000000004
887,1627794000115,2021-08-01,13:00:00,2617.65,2619.1,-979.2000000000004
888,1627794150115,2021-08-01,13:02:30,2623.21,2622.6,1562.1599999999994
889,1627794300115,2021-08-01,13:05:00,2622.69,2623.7,-227.1800000000001
890,1627794450115,2021-08-01,13:07:30,2622.86,2622.7,329.0999999999999
891,1627794600115,2021-08-01,13:10:00,2617.35,2617.6,526.2600000000002
892,1627794750115,2021-08-01,13:12:30,2592.44,2596.6,-3232.42
893,1627794900115,2021-08-01,13:15:00,2592.97,2593.4,-239.9999999999991
894,1627795050115,2021-08-01,13:17:30,2601.89,2604.0,1571.800000000001
895,1627795200115,2021-08-01,13:20:00,2610.0,2606.7,7.06000000000131
896,1627795350115,2021-08-01,13:22:30,2610.73,2611.5,-686.4599999999996
897,1627795500115,2021-08-01,13:25:00,2612.11,2607.0,295.2399999999993
898,1627795650115,2021-08-01,13:27:30,2609.44,2609.1,-379.0
899,1627795800115,2021-08-01,13:30:00,2604.87,2607.8,-125.09999999999992
900,1627795950115,2021-08-01,13:32:30,2610.97,2604.4,943.42
901,1627796100115,2021-08-01,13:35:00,2613.63,2613.6,-513.3399999999999
902,1627796250115,2021-08-01,13:37:30,2615.98,2616.6,607.5600000000004
903,1627796400115,2021-08-01,13:40:00,2619.76,2616.0,205.93999999999983
904,1627796550115,2021-08-01,13:42:30,2611.14,2619.8,-169.15999999999983
905,1627796700115,2021-08-01,13:45:00,2608.7,2608.2,166.37999999999963
906,1627796850115,2021-08-01,13:47:30,2606.77,2605.7,817.1799999999998
907,1627797000115,2021-08-01,13:50:00,2610.67,2610.0,132.91999999999996
908,1627797150115,2021-08-01,13:52:30,2612.37,2612.7,87.70000000000005
909,1627797300115,2021-08-01,13:55:00,2607.36,2608.7,-389.1400000000002
910,1627797450115,2021-08-01,13:57:30,2604.6,2608.3,-111.20000000000005
911,1627797600115,2021-08-01,14:00:00,2603.72,2604.4,228.27999999999972
912,1627797750115,2021-08-01,14:02:30,2595.02,2597.6,674.3799999999997
913,1627797900115,2021-08-01,14:05:00,2596.59,2597.3,162.03999999999905
914,1627798050115,2021-08-01,14:07:30,2599.76,2600.0,854.9200000000003
915,1627798200115,2021-08-01,14:10:00,2594.74,2593.0,223.8199999999997
916,1627798350115,2021-08-01,14:12:30,2601.23,2596.5,971.7800000000002
917,1627798500115,2021-08-01,14:15:00,2600.07,2602.5,-556.2200000000003
918,1627798650115,2021-08-01,14:17:30,2605.0,2604.5,4.939999999999827
919,1627798800115,2021-08-01,14:20:00,2604.72,2605.6,377.66
920,1627798950115,2021-08-01,14:22:30,2606.32,2605.5,57.53999999999985
921,1627799100115,2021-08-01,14:25:00,2604.99,2604.3,-49.65999999999991
922,1627799250115,2021-08-01,14:27:30,2605.76,2605.5,130.74
923,1627799400115,2021-08-01,14:30:00,2600.78,2602.5,-483.88000000000005
924,1627799550115,2021-08-01,14:32:30,2609.25,2610.0,1579.9400000000005
925,1627799700115,2021-08-01,14:35:00,2609.74,2609.8,-67.27999999999997
926,1627799850115,2021-08-01,14:37:30,2602.1,2604.6,-1572.3200000000002
927,1627800000115,2021-08-01,14:40:00,2595.55,2597.0,-1230.88
928,1627800150115,2021-08-01,14:42:30,2595.52,2595.6,603.3999999999996
929,1627800300115,2021-08-01,14:45:00,2595.65,2595.3,623.3599999999998
930,1627800450115,2021-08-01,14:47:30,2600.34,2599.0,155.8599999999998
931,1627800600115,2021-08-01,14:50:00,2598.35,2600.2,-402.44
932,1627800750115,2021-08-01,14:52:30,2599.34,2599.4,-307.17999999999995
933,1627800900115,2021-08-01,14:55:00,2600.3,2599.0,686.8800000000001
934,1627801050115,2021-08-01,14:57:30,2599.44,2600.8,-969.12
935,1627801200115,2021-08-01,15:00:00,2598.18,2599.4,-419.3399999999998
936,1627801350115,2021-08-01,15:02:30,2602.02,2598.2,1479.9200000000003
937,1627801500115,2021-08-01,15:05:00,2604.02,2601.8,1775.12
938,1627801650115,2021-08-01,15:07:30,2603.57,2606.0,361.82000000000016
939,1627801800115,2021-08-01,15:10:00,2605.18,2605.2,-172.38
940,1627801950115,2021-08-01,15:12:30,2601.04,2603.0,-809.3199999999999
941,1627802100115,2021-08-01,15:15:00,2601.99,2600.0,-765.8599999999999
942,1627802250115,2021-08-01,15:17:30,2594.93,2594.7,-1109.38
943,1627802400115,2021-08-01,15:20:00,2590.39,2590.0,-777.2199999999989
944,1627802550115,2021-08-01,15:22:30,2593.23,2588.0,-13114.520000000008
945,1627802700115,2021-08-01,15:25:00,2596.0,2596.0,874.9599999999996
946,1627802850115,2021-08-01,15:27:30,2597.56,2597.0,299.5599999999997
947,1627803000115,2021-08-01,15:30:00,2598.02,2599.3,-726.0000000000001
948,1627803150115,2021-08-01,15:32:30,2599.91,2595.3,61.6400000000001
949,1627803300115,2021-08-01,15:35:00,2599.98,2600.0,-866.8600000000001
950,1627803450115,2021-08-01,15:37:30,2599.15,2602.2,33.58000000000061
951,1627803600115,2021-08-01,15:40:00,2597.74,2599.5,-568.1
952,1627803750115,2021-08-01,15:42:30,2601.34,2601.6,124.87999999999988
953,1627803900115,2021-08-01,15:45:00,2600.0,2600.0,-2709.0799999999995
954,1627804050115,2021-08-01,15:47:30,2598.73,2600.0,-338.22
955,1627804200115,2021-08-01,15:50:00,2598.74,2598.4,45.55999999999983
956,1627804350115,2021-08-01,15:52:30,2587.1,2589.4,-760.0399999999996
957,1627804500115,2021-08-01,15:55:00,2589.22,2590.5,791.8000000000002
958,1627804650115,2021-08-01,15:57:30,2581.0,2582.3,-626.6
959,1627804800115,2021-08-01,16:00:00,2585.73,2587.3,544.2200000000007
960,1627804950115,2021-08-01,16:02:30,2582.84,2582.5,431.8000000000002
961,1627805100115,2021-08-01,16:05:00,2590.5,2589.1,1738.14
962,1627805250115,2021-08-01,16:07:30,2592.75,2593.8,-329.7800000000002
963,1627805400115,2021-08-01,16:10:00,2593.8,2594.4,-435.3
964,1627805550115,2021-08-01,16:12:30,2593.27,2593.7,355.1800000000003
965,1627805700115,2021-08-01,16:15:00,2591.63,2591.2,-472.1400000000001
966,1627805850115,2021-08-01,16:17:30,2594.99,2593.1,491.13999999999993
967,1627806000115,2021-08-01,16:20:00,2595.15,2596.9,-72.96000000000004
968,1627806150115,2021-08-01,16:22:30,2596.28,2596.8,-83.16000000000008
969,1627806300115,2021-08-01,16:25:00,2597.46,2596.3,262.4200000000001
970,1627806450115,2021-08-01,16:27:30,2596.38,2596.5,20.300000000000068
971,1627806600115,2021-08-01,16:30:00,2595.82,2596.2,-176.48000000000002
972,1627806750115,2021-08-01,16:32:30,2592.32,2591.9,45.77999999999975
973,1627806900115,2021-08-01,16:35:00,2600.47,2600.0,1127.06
974,1627807050115,2021-08-01,16:37:30,2596.54,2595.8,-273.4599999999999
975,1627807200115,2021-08-01,16:40:00,2596.69,2597.4,-153.37999999999997
976,1627807350115,2021-08-01,16:42:30,2595.15,2596.7,90.92000000000009
977,1627807500115,2021-08-01,16:45:00,2592.86,2593.2,-249.7000000000001
978,1627807650115,2021-08-01,16:47:30,2588.98,2591.5,100.07999999999991
979,1627807800115,2021-08-01,16:50:00,2589.57,2588.7,-65.33999999999992
980,1627807950115,2021-08-01,16:52:30,2592.28,2592.2,103.05999999999996
981,1627808100115,2021-08-01,16:55:00,2593.38,2594.1,28.079999999999927
982,1627808250115,2021-08-01,16:57:30,2592.03,2592.4,-336.76
983,1627808400115,2021-08-01,17:00:00,2592.24,2592.9,-11.199999999999989
984,1627808550115,2021-08-01,17:02:30,2590.6,2591.3,-368.88000000000005
985,1627808700115,2021-08-01,17:05:00,2597.19,2596.4,936.1
986,1627808850115,2021-08-01,17:07:30,2599.65,2598.0,1524.1800000000003
987,1627809000115,2021-08-01,17:10:00,2603.88,2604.1,1437.62
988,1627809150115,2021-08-01,17:12:30,2599.14,2601.2,-529.2599999999998
989,1627809300115,2021-08-01,17:15:00,2597.2,2598.3,-355.40000000000003
990,1627809450115,2021-08-01,17:17:30,2601.63,2599.2,721.88
991,1627809600115,2021-08-01,17:20:00,2607.62,2604.2,874.3600000000001
992,1627809750115,2021-08-01,17:22:30,2604.07,2607.0,-967.6199999999994
993,1627809900115,2021-08-01,17:25:00,2604.46,2605.4,-4.419999999999732
994,1627810050115,2021-08-01,17:27:30,2602.72,2603.0,-358.28000000000003
995,1627810200115,2021-08-01,17:30:00,2604.9,2603.6,392.8200000000001
996,1627810350115,2021-08-01,17:32:30,2605.25,2607.3,-261.3800000000001
997,1627810500115,2021-08-01,17:35:00,2603.8,2603.8,-315.86
998,1627810650115,2021-08-01,17:37:30,2603.38,2603.8,-191.88
999,1627810800115,2021-08-01,17:40:00,2604.14,2605.6,391.5200000000002
1000,1627810950115,2021-08-01,17:42:30,2605.32,2604.1,35.01999999999987
1001,1627811100115,2021-08-01,17:45:00,2607.45,2606.6,1454.44
1002,1627811250115,2021-08-01,17:47:30,2607.33,2606.1,-316.94000000000017
1003,1627811400115,2021-08-01,17:50:00,2604.17,2604.2,-1845.6600000000003
1004,1627811550115,2021-08-01,17:52:30,2606.3,2607.3,-343.7800000000004
1005,1627811700115,2021-08-01,17:55:00,2605.6,2605.1,-638.3400000000001
1006,1627811850115,2021-08-01,17:57:30,2608.35,2606.9,1029.2
1007,1627812000115,2021-08-01,18:00:00,2608.81,2608.7,340.56000000000006
1008,1627812150115,2021-08-01,18:02:30,2604.55,2603.6,-1145.3199999999997
1009,1627812300115,2021-08-01,18:05:00,2600.96,2602.8,-1114.6
1010,1627812450115,2021-08-01,18:07:30,2601.56,2600.0,-207.7199999999998
